case,hd95_mm,note
sub-r009s061,63.56099432828282,
sub-r009s062,89.81091247727082,
sub-r009s063,60.29925372672534,
sub-r009s064,65.76473218982953,
sub-r009s065,59.64059020499378,
sub-r009s066,79.68688725254614,
sub-r009s067,55.758407437802596,
sub-r009s071,79.41032678436729,
sub-r009s072,46.65833258915282,
sub-r009s073,81.80464534487024,
sub-r009s074,85.81957818586619,
sub-r009s075,71.8192174839019,
sub-r009s076,86.09878047916823,
sub-r009s077,72.18725649309579,
sub-r009s078,56.753854494650845,
sub-r009s079,83.22259308625273,
sub-r009s082,59.9666574022598,
sub-r009s083,5.0,
sub-r009s084,62.8728876384726,
sub-r009s085,76.48529270389177,
sub-r009s086,75.8814865431615,
sub-r009s087,49.80963762164909,
sub-r009s088,36.124783736376884,
sub-r009s089,9.433981132056603,
sub-r009s090,57.67148342118486,
sub-r009s091,62.112800613078136,
sub-r009s092,44.654227123532216,
sub-r009s093,62.056425936400814,
sub-r009s094,46.14108798023731,
sub-r009s095,93.4237657130133,
sub-r009s096,53.48831648126533,
sub-r009s097,65.21502894272147,
sub-r009s098,50.724747411889595,
sub-r009s099,72.38784428341543,
sub-r009s100,67.15653356152326,
sub-r009s102,53.319789947073126,
sub-r009s103,14.212670403551895,
sub-r009s105,42.43819034784589,
sub-r009s106,67.42403132415029,
sub-r009s107,71.97916365171243,
sub-r009s108,5.0,
sub-r009s109,45.552167895721496,
sub-r009s110,89.89438247187641,
sub-r009s111,83.40863264674707,
sub-r009s113,64.41273166075166,
sub-r009s114,48.95916665957459,
sub-r009s115,71.05631569396206,
sub-r009s117,80.1373820385967,
sub-r009s118,23.259406699226016,
sub-r009s119,39.1279950930277,
sub-r009s120,57.77542730261716,
sub-r009s121,76.39371701913711,
sub-r009s122,67.09694478886502,
sub-r009s123,85.53946457629952,
sub-r009s124,50.08991914547278,
sub-r009s125,65.92419889539804,
sub-r009s126,62.20128616033595,
sub-r010s001,76.71375365604267,
sub-r010s002,88.45337754998393,
sub-r010s003,46.75467891024384,
sub-r010s004,15.620499351813308,
sub-r010s005,33.97057550292606,
sub-r010s006,50.695167422546305,
sub-r010s007,5.385164807134504,
sub-r010s008,30.805843601498726,
sub-r010s009,38.13135192987524,
sub-r010s010,11.045361017187261,
sub-r010s011,94.15412895885129,
sub-r010s012,83.98809439438426,
sub-r010s013,10.392304845413264,
sub-r010s014,33.85262175962151,
sub-r010s016,24.372115213907882,
sub-r010s018,40.24922359499622,
sub-r010s019,44.56455991031439,
sub-r010s021,35.17101079013795,
sub-r010s022,46.84015371452148,
sub-r010s023,73.38937252763509,
sub-r010s024,9.695359714832659,
sub-r010s026,2.0,
sub-r010s027,34.219877264537345,
sub-r010s028,11.313708498984761,
sub-r010s029,65.85590330410783,
sub-r010s032,55.0,
sub-r011s001,48.703182647543684,
sub-r011s002,46.52956049652737,
sub-r011s003,66.07571414672717,
sub-r011s008,37.66961640367472,
sub-r011s010,5.0,
sub-r011s011,61.71709649683789,
sub-r011s012,35.805027579936315,
sub-r011s013,53.301031884945715,
sub-r011s014,15.297058540778355,
sub-r011s015,60.74537019394976,
sub-r011s016,38.80721582386451,
sub-r011s017,59.28743543112655,
sub-r011s018,35.05709628591621,
sub-r011s019,50.08991914547278,
sub-r011s020,27.49545416973504,
sub-r011s021,56.3382640840131,
sub-r011s022,3.3166247903554,
sub-r011s023,45.14421336118285,
sub-r011s024,95.10520490488415,
sub-r011s025,71.596089278675,
sub-r011s026,55.62373594069352,
sub-r011s027,56.78027826631356,
sub-r011s028,43.289721643826724,
sub-r011s029,41.24318125460256,
sub-r011s030,39.42080668885405,
sub-r011s031,84.87638069569178,
sub-r011s032,79.60527620704548,
sub-r011s033,59.91660871578097,
sub-r011s034,65.92419889539804,
sub-r014s002,107.09808588392231,
sub-r014s004,109.45775440780794,
sub-r014s008,67.26812023536856,
sub-r014s010,78.49203781276162,
sub-r014s015,63.623894882347464,
sub-r015s001,24.515301344262525,
sub-r015s006,49.03060268852505,
sub-r015s008,21.0,
sub-r015s009,19.235384061671343,
sub-r015s010,5.744562646538029,
sub-r015s011,7.681145747868608,
sub-r015s016,7.0,
sub-r015s018,60.67124524847005,
sub-r015s019,71.53320907103218,
sub-r015s025,63.08724118235002,
sub-r015s026,11.0,
sub-r015s027,21.748563170931547,
sub-r017s104,6.708203932499369,
sub-r017s105,57.28874234961002,
sub-r017s106,9.433981132056603,
sub-r017s110,5.0990195135927845,
sub-r017s116,16.06237840420901,
sub-r017s117,53.55371135598354,
