case,hd95_mm,note
sub-r034s015,46.10856753359401,
sub-r034s021,46.184412955021955,
sub-r034s022,62.457985878508765,
sub-r034s025,27.294688127912362,
sub-r034s026,7.0710678118654755,
sub-r034s032,64.81512169239521,
sub-r034s033,74.95998932764064,
sub-r034s036,13.152946437965905,
sub-r034s037,73.2666363360568,
sub-r034s039,7.14142842854285,
sub-r034s040,39.45883931389772,
sub-r034s046,60.44832503882965,
sub-r034s047,54.52522352086234,
sub-r034s048,27.85677655436824,
sub-r035s003,67.08949247087803,
sub-r035s005,23.021728866442675,
sub-r035s006,3.1622776601683795,
sub-r035s007,50.6458290484024,
sub-r035s011,51.43928459844674,
sub-r035s012,13.92838827718412,
sub-r035s013,68.15423684555495,
sub-r035s014,8.54400374531753,
sub-r038s005,9.643650760992955,
sub-r038s006,38.7556447501522,
sub-r038s007,67.47592163134935,
sub-r038s010,67.90434448545984,
sub-r038s014,9.0,
sub-r038s016,64.97691897897283,
sub-r038s017,7.810249675906654,
sub-r038s018,55.263007518592396,
sub-r038s020,47.38143096192854,
sub-r038s021,76.32168761236873,
sub-r038s022,53.291650377896914,
sub-r038s023,53.96295025292817,
sub-r038s024,76.97402159170326,
sub-r038s025,8.06225774829855,
sub-r038s026,94.37160589923221,
sub-r038s028,12.569805089976535,
sub-r038s032,49.13247398615299,
sub-r038s033,44.06812907306141,
sub-r038s035,61.40846847137616,
sub-r038s036,65.52098900352466,
sub-r038s040,6.0,
sub-r038s041,62.52199612936234,
sub-r038s043,45.967379738244816,
sub-r038s047,52.3354564325181,
sub-r038s048,36.40054944640259,
sub-r038s049,11.575836902790225,
sub-r038s054,42.2965719651132,
sub-r038s056,10.44030650891055,
sub-r038s057,45.110974274559844,
sub-r038s058,31.448370387032774,
sub-r038s060,16.15549442140351,
sub-r038s061,39.05124837953327,
sub-r038s064,34.42382895611701,
sub-r038s065,39.81205847478876,
sub-r038s067,68.53466276272175,
sub-r038s068,114.51637437502114,
sub-r038s069,61.66036003787198,
sub-r038s071,8.94427190999916,
sub-r038s074,61.032778078668514,
sub-r038s078,5.830951894845301,
sub-r038s081,13.19090595827292,
sub-r038s082,66.96267617113283,
sub-r038s084,7.0710678118654755,
sub-r038s085,68.19090848492928,
sub-r038s089,30.364452901377952,
sub-r038s091,26.60826939130014,
sub-r038s093,100.21476937058729,
sub-r038s096,45.09988913511872,
sub-r038s097,51.07837115648854,
sub-r039s002,45.09988913511872,
sub-r039s003,58.855755878248644,
