case,hd95_mm,note
sub-r015s010,4.898979485566356,
sub-r015s011,8.12403840463596,
sub-r015s016,7.810249675906654,
sub-r015s018,2.0,
sub-r015s019,68.66585760041157,
sub-r015s025,38.91015291668744,
sub-r015s026,77.52418977325722,
sub-r015s027,27.073972741361768,
sub-r017s104,5.0,
sub-r017s105,47.686476070265456,
sub-r017s106,8.246211251235321,
sub-r017s110,5.0,
sub-r017s116,17.804493814764857,
sub-r017s117,53.97221507405454,
sub-r017s118,33.793490497431605,
sub-r017s119,16.97056274847714,
sub-r018s001,4.58257569495584,
sub-r018s007,13.19090595827292,
sub-r018s008,18.33030277982336,
sub-r018s010,65.39113089708727,
sub-r018s011,10.04987562112089,
sub-r018s012,4.358898943540674,
sub-r019s001,98.99494936611666,
sub-r019s004,26.551836094703507,
sub-r019s007,39.02563260217571,
sub-r019s008,13.892443989449804,
sub-r019s009,4.358898943540674,
sub-r019s010,35.86084215408221,
sub-r019s012,44.01136216933077,
sub-r023s001,72.24956747275377,
sub-r023s002,23.021728866442675,
sub-r023s003,7.615773105863909,
sub-r023s007,69.03622237637282,
sub-r023s008,5.0,
sub-r023s009,44.294469180700204,
sub-r023s014,8.246211251235321,
sub-r023s017,5.0,
sub-r024s002,47.29693436154187,
sub-r024s003,31.400636936215164,
sub-r024s005,3.1622776601683795,
sub-r024s008,54.644304369257,
sub-r024s011,63.20601237224193,
sub-r024s012,37.33630940518894,
sub-r024s013,45.661800227323496,
sub-r024s014,48.28043081829324,
sub-r024s018,3.0,
sub-r024s019,8.06225774829855,
sub-r024s021,71.37226352022192,
sub-r027s001,2.23606797749979,
sub-r027s006,60.21627686929839,
sub-r027s009,4.123105625617661,
sub-r027s013,22.825424421026653,
sub-r027s015,34.84250278036869,
sub-r027s017,30.430248109405877,
sub-r027s023,5.0,
sub-r027s031,5.0,
sub-r027s032,35.79106033634656,
sub-r027s035,7.0710678118654755,
sub-r027s041,23.15167380558045,
sub-r027s042,36.359317925395686,
sub-r027s047,2.449489742783178,
sub-r027s048,6.4031242374328485,
sub-r027s050,3.7416573867739413,
sub-r027s052,44.395945760846224,
sub-r028s002,8.06225774829855,
sub-r028s004,49.20365840057018,
sub-r028s005,16.792855623746664,
sub-r028s007,7.681145747868608,
sub-r028s008,9.899494936611665,
sub-r028s009,79.48584779695062,
sub-r028s011,77.08436936240706,
sub-r028s012,54.954526656136345,
sub-r028s013,37.36308338453881,
sub-r028s014,63.914004725099176,
sub-r028s017,8.54400374531753,
sub-r028s020,8.0,
sub-r028s026,55.695601262577284,
sub-r029s003,5.0,
sub-r029s004,7.810249675906654,
sub-r029s007,76.58328799418317,
sub-r029s009,33.25657829663178,
sub-r029s010,55.59676249567055,
